Année de naissance, sexe, origine ethnique, prénom de l'enfant, nombre, rang
2016, FEMME, NOIRE NON HISPANIQUE, Zahra, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Skye, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Tiana, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Espoir, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Violette, 10,43
2016,FEMME,NOIRE NON HISPANIQUE,Bénédiction,10,43
2016, FEMME, NOIRE NON HISPANIQUE, Ashley, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Saniyah, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Annabelle, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Kori, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Sanai, 10,43
2016, FEMME, NOIRE NON HISPANIQUE, Jaliyah, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Leila, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Fanta, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Sanaa, 10,43
2016, FEMME, NOIRE NON HISPANIQUE, Mikayla, 10, 43
2016, FEMME, NOIRE NON HISPANIQUE, Milan, 10,43
2016,FEMME,HISPANIQUE,Isabella,276,1
2016,FEMME,HISPANIQUE,Sophia,261,2
2016,FEMME,HISPANIQUE,Mia,228,3
2016,FEMME,HISPANIQUE,Emma,197,4
2016,FEMME,HISPANIQUE,Camila,180,5
2016,FEMME,HISPANIQUE,Sofia,179,6
2016,FEMME,HISPANIQUE,Emily,124,7
2016,FEMME,HISPANIQUE,Valentina,119,8
2016,FEMME,HISPANIQUE,Abigail,117,9
2016,FEMME,HISPANIQUE,Victoria,116,10
2016,FEMME,HISPANIQUE,Leah,116,10
2016,FEMME,HISPANIQUE,Madison,115,11
2016,FEMME,HISPANIQUE,Ava,110,12
2016,FEMME,HISPANIQUE,Olivia,108,13
2016,FEMME,HISPANIQUE,Ashley,100,14
2016, FEMME, HISPANIQUE, Allison, 97, 15
2016,FEMME,HISPANIQUE,Scarlett,94,16
2016,FEMME,HISPANIQUE,Genèse,93,17
2016, FEMME, HISPANIQUE, Mélanie, 87, 18
2016, FEMME, HISPANIQUE, Brianna, 86, 19
2016,FEMME,HISPANIQUE,Alexa,85,20
2016,FEMME,HISPANIQUE,Zoe,83,21
2016, FEMME, HISPANIQUE, Hailey, 81, 22
2016, FEMME, HISPANIQUE, Kimberly, 81, 22
2016, FEMME, HISPANIQUE, Samantha, 79, 23
2016, FEMME, HISPANIQUE, Chloé, 75, 24
2016,FEMME,HISPANIQUE,Ariana,73,25
2016,FEMME,HISPANIQUE,Arianna,69,26
2016,FEMME,HISPANIQUE,Pénélope,68,27
2016, FEMME, HISPANIQUE, Amelia, 66, 28
2016,FEMME,HISPANIQUE,Alaia,66,28
2016, FEMME, HISPANIQUE, Kaylee, 64, 29
2016,FEMME,HISPANIQUE,Valérie,61,30
2016,FEMME,HISPANIQUE,Maria,60,31
2016,FEMME,HISPANIQUE,Gabriella,58,32
2016,FEMME,HISPANIQUE,Layla,57,33
2016,FEMME,HISPANIQUE,Luna,57,33
2016,FEMME,HISPANIQUE,Elizabeth,57,33
2016, FEMME, HISPANIQUE, Aaliyah, 56, 34
2016, FEMME, HISPANIQUE, Zoey, 55, 35
2016,FEMME,HISPANIQUE,Gianna,55,35
2016, FEMME, HISPANIQUE, Amy, 52, 36
2016,FEMME,HISPANIQUE,Daniela,52,36
2016,FEMME,HISPANIQUE,Nicole,51,37
2016, FEMME, HISPANIQUE, Sarah, 49, 38
2016,FEMME,HISPANIQUE,Juliette,49,38
2016,FEMME,HISPANIQUE,Jade,48,39
2016, FEMME, HISPANIQUE, Charlotte, 48, 39
2016,FEMME,HISPANIQUE,Mila,48,39
2016,FEMME,HISPANIQUE,Kylie,46,40
2016, FEMME, HISPANIQUE, Katherine, 46, 40
2016,FEMME,HISPANIQUE,Bella,45,41
2016,FEMME,HISPANIQUE,Grace,44,42
2016, FEMME, HISPANIQUE, Riley, 44, 42
2016,FEMME,HISPANIQUE,Gabriela,43,43
2016,FEMME,HISPANIQUE,Kayla,42,44
2016, FEMME, HISPANIQUE, Alyssa, 39, 45
2016,FEMME,HISPANIQUE,Andrea,39,45
2016,FEMME,HISPANIQUE,Ana,39,45
2016, FEMME, HISPANIQUE, Aubrey, 38, 46
2016,FEMME,HISPANIQUE,Avery,38,46
2016,FEMME,HISPANIQUE,Maya,37,47
2016,FEMME,HISPANIQUE,Adriana,37,47
2016,FEMME,HISPANIQUE,Amaya,37,47
2016, FEMME, HISPANIQUE, Kiara, 36, 48
2016,FEMME,HISPANIQUE,Evelyn,36,48
2016,FEMME,HISPANIQUE,Natalia,36,48
2016,FEMME,HISPANIQUE,Aria,35,49
2016, FEMME, HISPANIQUE, Khloe, 35, 49
2016, FEMME, HISPANIQUE, Savannah, 35, 49
2016,FEMME,HISPANIQUE,Alice,34,50
2016,FEMME,HISPANIQUE,Valeria,34,50
2016,FEMME,HISPANIQUE,Emely,33,51
2016,FEMME,HISPANIQUE,Sérénité,33,51
2016,FEMME,HISPANIQUE,Isabel,32,52
2016,FEMME,HISPANIQUE,Elena,32,52
2016,FEMME,HISPANIQUE,Ambre,32,52
2016,FEMME,HISPANIQUE,Natalie,32,52
2016,FEMME,HISPANIQUE,Melissa,32,52
2016,FEMME,HISPANIQUE,Leslie,32,52
2016,FEMME,HISPANIQUE,Diana,31,53
2016, FEMME, HISPANIQUE, Stéphanie, 31, 53
2016,FEMME,HISPANIQUE,Angelina,31,53
2016,FEMME,HISPANIQUE,Ximena,30,54
2016,FEMME,HISPANIQUE,Skylar,30,54
2016,FEMME,HISPANIQUE,Emilia,30,54
2016, FEMME, HISPANIQUE, Keyla, 29,55
2016, FEMME, HISPANIQUE, Michelle, 29, 55
2016,FEMME,HISPANIQUE,Mya,28,56
2016,FEMME,HISPANIQUE,Eliana,28,56
2016,FEMME,HISPANIQUE,Naomi,28,56
2016,FEMME,HISPANIQUE,Eva,27,57
2016, FEMME, HISPANIQUE, Jazlyn, 27, 57
2016,FEMME,HISPANIQUE,Mariana,27,57
2016,FEMME,HISPANIQUE,Aylin,27,57
2016, FEMME, HISPANIQUE, Chelsea, 27, 57
2016,FEMME,HISPANIQUE,Ella,27,57
2016, FEMME, HISPANIQUE, Kaitlyn, 27, 57
2016, FEMME, HISPANIQUE, Sarai, 26,58
2016,FEMME,HISPANIQUE,Delilah,26,58
2016,FEMME,HISPANIQUE,Alana,26,58
2016,FEMME,HISPANIQUE,Lia,25,59
2016,FEMME,HISPANIQUE,Alina,25,59
2016, FEMME, HISPANIQUE, Amanda, 25, 59
2016, FEMME, HISPANIQUE, Aliyah, 25, 59
2016,FEMME,HISPANIQUE,Sara,25,59
2016,FEMME,HISPANIQUE,Vanessa,24,60
2016, FEMME, HISPANIQUE, Jayleen, 24, 60
2016,FEMME,HISPANIQUE,Alison,24,60
2016,FEMME,HISPANIQUE,Ruby,24,60
2016,FEMME,HISPANIQUE,Jasmine,24,60
2016,FEMME,HISPANIQUE,Violet,23,61
2016,FEMME,HISPANIQUE,Antonella,23,61
2016,FEMME,HISPANIQUE,Alexandra,23,61
2016, FEMME, HISPANIQUE, Jocelyn, 23, 61
2016,FEMME,HISPANIQUE,Amaia,23,61
2016,FEMME,HISPANIQUE,Juliana,22,62
2016,FEMME,HISPANIQUE,Juliette,22,62
2016,FEMME,HISPANIQUE,Liliana,22,62
2016,FEMME,HISPANIQUE,Sophie,22,62
2016,FEMME,HISPANIQUE,Leilani,22,62
2016,FEMME,HISPANIQUE,Angelica,22,62
2016,FEMME,HISPANIQUE,Melany,22,62
2016,FEMME,HISPANIQUE,Bretagne,22,62
2016, FEMME, HISPANIQUE, Briana, 21, 63
2016,FEMME,HISPANIQUE,Jayla,21,63
2016,FEMME,HISPANIQUE,Maia,21,63
2016,FEMME,HISPANIQUE,Audrey,21,63
2016,FEMME,HISPANIQUE,Londres,21,63
2016,FEMME,HISPANIQUE,Danna,21,63
2016,FEMME,HISPANIQUE,Athena,21,63
2016,FEMME,HISPANIQUE,Amalia,20,64
2016,FEMME,HISPANIQUE,Automne,20,64
2016,FEMME,HISPANIQUE,Julianna,20,64
2016,FEMME,HISPANIQUE,Rose,20,64
2016,FEMME,HISPANIQUE,Selena,20,64
2016, FEMME, HISPANIQUE, Lauren, 20, 64
2016,FEMME,HISPANIQUE,Aurora,20,64
2016,FEMME,HISPANIQUE,Destiny,20,64
2016,FEMME,HISPANIQUE,Nova,20,64
2016,FEMME,HISPANIQUE,Sherlyn,20,64
2016,FEMME,HISPANIQUE,Jessica,20,64
2016, FEMME, HISPANIQUE, Julia, 19, 65
2016, FEMME, HISPANIQUE, Helen, 19, 65
2016,FEMME,HISPANIQUE,Daniella,19,65
2016,FEMME,HISPANIQUE,Alondra,19,65
2016, FEMME, HISPANIQUE, Stella, 19, 65
2016, FEMME, HISPANIQUE, Jazmin, 19, 65
2016, FEMME, HISPANIQUE, Jennifer, 19, 65
2016, FEMME, HISPANIQUE, Avril, 18, 66
2016, FEMME, HISPANIQUE, Bianca, 18, 66
2016, FEMME, HISPANIQUE, Miranda, 18, 66
2016,FEMME,HISPANIQUE,Lily,18,66
2016, FEMME, HISPANIQUE, Angie, 18, 66
2016,FEMME,HISPANIQUE,Arya,18,66
2016,FEMME,HISPANIQUE,Giselle,18,66
2016,FEMME,HISPANIQUE,Annabelle,18,66
2016,FEMME,HISPANIQUE,Mariah,18,66
2016,FEMME,HISPANIQUE,Alejandra,17,67
2016,FEMME,HISPANIQUE,Lucia,17,67
2016, FEMME, HISPANIQUE, Samara, 17, 67
2016,FEMME,HISPANIQUE,Sabrina,17,67
2016,FEMME,HISPANIQUE,Laila,17,67
2016, FEMME, HISPANIQUE, Jaylene, 17, 67
2016, FEMME, HISPANIQUE, Madelyn, 17, 67
2016,FEMME,HISPANIQUE,Keily,17,67
2016,FEMME,HISPANIQUE,Catalina,17,67
2016,FEMME,HISPANIQUE,Yaretzi,16,68
2016,FEMME,HISPANIQUE,Esther,16,68
2016, FEMME, HISPANIQUE, Karen, 16, 68
2016,FEMME,HISPANIQUE,Paradis,16,68
2016,FEMME,HISPANIQUE,Liana,16,68
2016,FEMME,HISPANIQUE,Daisy,16,68
2016,FEMME,HISPANIQUE,Alessandra,16,68
2016,FEMME,HISPANIQUE,Guadalupe,16,68
2016,FEMME,HISPANIQUE,Valery,16,68
2016,FEMME,HISPANIQUE,Sasha,16,68
2016,FEMME,HISPANIQUE,Leila,15,69
2016,FEMME,HISPANIQUE,Izabella,15,69
2016,FEMME,HISPANIQUE,Isabelle,15,69
2016, FEMME, HISPANIQUE, Eileen, 15, 69
2016,FEMME,HISPANIQUE,Jacqueline,15,69
2016,FEMME,HISPANIQUE,Alicia,15,69
2016,FEMME,HISPANIQUE,Sienne,15,69
2016, FEMME, HISPANIQUE, Kelly, 15, 69
2016,FEMME,HISPANIQUE,Analia,15,69
2016, FEMME, HISPANIQUE, Kamila, 15, 69
2016, FEMME, HISPANIQUE, Brielle, 15, 69
2016,FEMME,HISPANIQUE,Nathalia,15,69
2016,FEMME,HISPANIQUE,Itzel,15,69
2016,FEMME,HISPANIQUE,Natasha,15,69
2016,FEMME,HISPANIQUE,Hannah,15,69
2016,FEMME,HISPANIQUE,Ariella,15,69
2016,FEMME,HISPANIQUE,Esmeralda,15,69
2016, FEMME, HISPANIQUE, Angela, 14, 70
2016, FEMME, HISPANIQUE, Aileen, 14, 70
2016,FEMME,HISPANIQUE,Skyla,14,70
2016,FEMME,HISPANIQUE,Carla,14,70
2016, FEMME, HISPANIQUE, Jaylah, 14, 70
2016, FEMME, HISPANIQUE, Mackenzie, 14, 70
2016,FEMME,HISPANIQUE,Aleah,14,70
2016,FEMME,HISPANIQUE,Leia,14,70
2016,FEMME,HISPANIQUE,Cataleya,14,70
2016, FEMME, HISPANIQUE, Nashla, 14, 70
2016, FEMME, HISPANIQUE, Bryanna, 14, 70
2016, FEMME, HISPANIQUE, Allyson, 14, 70
2016,FEMME,HISPANIQUE,Luciana,14,70
2016,FEMME,HISPANIQUE,Annalise,14,70
2016,FEMME,HISPANIQUE,Nathaly,14,70
2016,FEMME,HISPANIQUE,Céline,13,71
2016,FEMME,HISPANIQUE,Miah,13,71
2016,FEMME,HISPANIQUE,Camilla,13,71
2016,FEMME,HISPANIQUE,Amirah,13,71
2016,FEMME,HISPANIQUE,Lizbeth,13,71
2016,FEMME,HISPANIQUE,Laura,13,71
2016,FEMME,HISPANIQUE,Gia,13,71
2016,FEMME,HISPANIQUE,Nylah,13,71
2016, FEMME, HISPANIQUE, Megan, 13, 71
2016,FEMME,HISPANIQUE,Elianna,13,71
2016,FEMME,HISPANIQUE,Anastasia,13,71
2016,FEMME,HISPANIQUE,Erika,13,71
2016,FEMME,HISPANIQUE,Mikaela,13,71
2016,FEMME,HISPANIQUE,Rachel,13,71
2016,FEMME,HISPANIQUE,Nyla,13,71
2016, FEMME, HISPANIQUE, Sadie, 13, 71
2016,FEMME,HISPANIQUE,Elisa,13,71
2016,FEMME,HISPANIQUE,Hazel,13,71
2016, FEMME, HISPANIQUE, Kendra, 13, 71
2016,FEMME,HISPANIQUE,Tiffany,12,72
2016,FEMME,HISPANIQUE,Angélique,12,72
2016,FEMME,HISPANIQUE,Alia,12,72
2016,FEMME,HISPANIQUE,Jamie,12,72
2016,FEMME,HISPANIQUE,Ayleen,12,72
2016,FEMME,HISPANIQUE,Roselyn,12,72
2016,FEMME,HISPANIQUE,Lesly,12,72
2016,FEMME,HISPANIQUE,Mélodie,12,72
2016,FEMME,HISPANIQUE,Arabella,12,72
2016,FEMME,HISPANIQUE,Evangeline,12,72
2016,FEMME,HISPANIQUE,Skyler,12,72
2016,FEMME,HISPANIQUE,Alani,12,72
2016,FEMME,HISPANIQUE,Makayla,12,72
2016,FEMME,HISPANIQUE,Ruth,12,72
2016, FEMME, HISPANIQUE, Kaylie, 12, 72
2016,FEMME,HISPANIQUE,Fatima,12,72
2016,FEMME,HISPANIQUE,Foi,12,72
2016,FEMME,HISPANIQUE,Aliah,12,72
2016,FEMME,HISPANIQUE,Eliza,12,72
2016,FEMME,HISPANIQUE,Khaleesi,12,72
2016, FEMME, HISPANIQUE, Jaelyn, 12, 72
2016,FEMME,HISPANIQUE,Joséphine,12,72
2016,FEMME,HISPANIQUE,Britney,12,72
2016,FEMME,HISPANIQUE,Fernanda,11,73
2016,FEMME,HISPANIQUE,Anaya,11,73
2016,FEMME,HISPANIQUE,Anna,11,73
2016,FEMME,HISPANIQUE,Jaylin,11,73
2016,FEMME,HISPANIQUE,Malia,11,73
2016,FEMME,HISPANIQUE,Leilany,11,73
2016,FEMME,HISPANIQUE,Elianny,11,73
2016,FEMME,HISPANIQUE,Dayana,11,73
2016,FEMME,HISPANIQUE,Madeline,11,73
2016,FEMME,HISPANIQUE,Yamileth,11,73
2016,FEMME,HISPANIQUE,Adelyn,11,73
2016,FEMME,HISPANIQUE,Lillian,11,73
2016,FEMME,HISPANIQUE,Zara,11,73
2016,FEMME,HISPANIQUE,Luz,11,73
2016,FEMME,HISPANIQUE,Harley,11,73
2016,FEMME,HISPANIQUE,Amayah,11,73
2016,FEMME,HISPANIQUE,Nia,11,73
2016,FEMME,HISPANIQUE,Alanna,11,73
2016,FEMME,HISPANIQUE,Alaina,11,73
2016,FEMME,HISPANIQUE,Nathalie,11,73
2016,FEMME,HISPANIQUE,Celeste,11,73
2016,FEMME,HISPANIQUE,Paige,11,73
2016,FEMME,HISPANIQUE,Rosemary,11,73
2016,FEMME,HISPANIQUE,Montserrat,11,73
2016,FEMME,HISPANIQUE,Arianny,11,73
2016, FEMME, HISPANIQUE, Kelsey, 11, 73
2016,FEMME,HISPANIQUE,Alexis,11,73
2016,FEMME,HISPANIQUE,Scarlet,11,73
2016,FEMME,HISPANIQUE,Arielle,11,73
2016,FEMME,HISPANIQUE,Arlette,11,73
2016,FEMME,HISPANIQUE,Peyton,10,74
2016,FEMME,HISPANIQUE,Nayeli,10,74
2016,FEMME,HISPANIQUE,Noemi,10,74
2016,FEMME,HISPANIQUE,Shirley,10,74
2016,FEMME,HISPANIQUE,Kate,10,74
2016,FEMME,HISPANIQUE,Jimena,10,74
2016,FEMME,HISPANIQUE,Alayna,10,74
2016,FEMME,HISPANIQUE,Kaylani,10,74
2016,FEMME,HISPANIQUE,Karla,10,74
2016,FEMME,HISPANIQUE,Jasmin,10,74
2016,FEMME,HISPANIQUE,Trinity,10,74
2016,FEMME,HISPANIQUE,Adeline,10,74
2016,FEMME,HISPANIQUE,Belen,10,74
2016,FEMME,HISPANIQUE,Wendy,10,74
2016,FEMME,HISPANIQUE,Amina,10,74
2016, FEMME, HISPANIQUE, Janelle, 10, 74
2016,FEMME,HISPANIQUE,Ivanna,10,74
2016,FEMME,HISPANIQUE,Isabela,10,74
2016,FEMME,HISPANIQUE,Crystal,10,74
2016,FEMME,HISPANIQUE,Jolie,10,74
2016,FEMME,HISPANIQUE,Caroline,10,74
2016,FEMME,HISPANIQUE,Cassandra,10,74
2016,FEMME,HISPANIQUE,Veronica,10,74
2016,FEMME,HISPANIQUE,Paris,10,74
2016, FEMME, BLANCHE NON HISPANIQUE, Olivia, 230, 1
2016, FEMME, BLANCHE NON HISPANIQUE, Rachel, 221,2
2016, FEMME, BLANCHE NON HISPANIQUE, Esther, 209, 3
2016, FEMME, BLANCHE NON HISPANIQUE, Sarah, 202,4
2016, FEMME, BLANCHE NON HISPANIQUE, Emma, ​​201,5
2016, FEMME, BLANCHE NON HISPANIQUE, Charlotte, 190,6
2016, FEMME, BLANCHE NON HISPANIQUE, Chaya, 182,7
2016, FEMME, BLANCHE NON HISPANIQUE, Leah, 178,8
2016, FEMME, BLANCHE NON HISPANIQUE, Ava, 168,9
2016, FEMME, BLANCHE NON HISPANIQUE, Chana, 166, 10
2016, FEMME, BLANCHE NON HISPANIQUE, Miriam, 159, 11
2016, FEMME, BLANCHE NON HISPANIQUE, Sara, 148, 12
2016, FEMME, BLANCHE NON HISPANIQUE, Sophia, 144, 13
2016, FEMME, BLANCHE NON HISPANIQUE, Maya, 137, 14
2016, FEMME, BLANCHE NON HISPANIQUE, Emily, 136, 15
2016, FEMME, BLANCHE NON HISPANIQUE, Rivka, 127, 16
2016, FEMME, BLANCHE NON HISPANIQUE, Elizabeth, 117, 17
2016, FEMME, BLANCHE NON HISPANIQUE, Mia, 117, 17
2016, FEMME, BLANCHE NON HISPANIQUE, Ella, 114, 18
2016, FEMME, BLANCHE NON HISPANIQUE, Sofia, 110, 19
2016, FEMME, BLANCHE NON HISPANIQUE, Alexandra, 99,20
2016, FEMME, BLANCHE NON HISPANIQUE, Amelia, 99,20
2016, FEMME, BLANCHE NON HISPANIQUE, Malka, 95, 21
2016, FEMME, BLANCHE NON HISPANIQUE, Faigy, 91,22
2016, FEMME, BLANCHE NON HISPANIQUE, Malky, 87, 23
2016, FEMME, BLANCHE NON HISPANIQUE, Gitty, 86, 24
2016, FEMME, BLANCHE NON HISPANIQUE, Grace, 84, 25
2016, FEMME, BLANCHE NON HISPANIQUE, Abigail, 82,26
2016, FEMME, BLANCHE NON HISPANIQUE, Zoe, 81, 27
2016, FEMME, BLANCHE NON HISPANIQUE, Isabella, 81,27
2016, FEMME, BLANCHE NON HISPANIQUE, Anna, 80, 28
2016, FEMME, BLANCHE NON HISPANIQUE, Madison, 79, 29
2016, FEMME, BLANCHE NON HISPANIQUE, Lily, 79, 29
2016, FEMME, BLANCHE NON HISPANIQUE, Victoria, 76,30
2016, FEMME, BLANCHE NON HISPANIQUE, Hannah, 76, 30
2016, FEMME, BLANCHE NON HISPANIQUE, Gabriella, 75, 31
2016, FEMME, BLANCHE NON HISPANIQUE, Julia, 73, 32
2016, FEMME, BLANCHE NON HISPANIQUE, Chloé, 72, 33
2016, FEMME, BLANCHE NON HISPANIQUE, Alice, 71, 34
2016, FEMME, BLANCHE NON HISPANIQUE, Eva, 68, 35
2016, FEMME, BLANCHE NON HISPANIQUE, Harper, 67, 36
2016, FEMME, BLANCHE NON HISPANIQUE, Stella, 67, 36
2016, FEMME, BLANCHE NON HISPANIQUE, Mila, 66, 37
2016, FEMME, BLANCHE NON HISPANIQUE, Emilia, 66, 37
2016, FEMME, BLANCHE NON HISPANIQUE, Pénélope, 62, 38
2016, FEMME, BLANCHE NON HISPANIQUE, Sophie, 62, 38
2016, FEMME, BLANCHE NON HISPANIQUE, Rivky, 61, 39
2016, FEMME, BLANCHE NON HISPANIQUE, Sienna, 61, 39
2016, FEMME, BLANCHE NON HISPANIQUE, Yitty, 58, 40
2016, FEMME, BLANCHE NON HISPANIQUE, Layla, 58, 40
2016, FEMME, BLANCHE NON HISPANIQUE, Evelyn, 57, 41
2016, FEMME, BLANCHE NON HISPANIQUE, Avery, 57, 41
2016, FEMME, BLANCHE NON HISPANIQUE, Violette, 57, 41
2016, FEMME, BLANCHE NON HISPANIQUE, Baila, 55, 42
2016, FEMME, BLANCHE NON HISPANIQUE, Riley, 55, 42
2016, FEMME, BLANCHE NON HISPANIQUE, Raizy, 55, 42
2016, FEMME, BLANCHE NON HISPANIQUE, Valentina, 54, 43
2016, FEMME, BLANCHE NON HISPANIQUE, Toby, 54, 43
2016, FEMME, BLANCHE NON HISPANIQUE, Eleanor, 53, 44
2016, FEMME, BLANCHE NON HISPANIQUE, Naomi, 53, 44
2016, FEMME, BLANCHE NON HISPANIQUE, Rose, 49, 45
2016, FEMME, BLANCHE NON HISPANIQUE, Madeline, 48, 46
2016, FEMME, BLANCHE NON HISPANIQUE, Claire, 48, 46
2016, FEMME, BLANCHE NON HISPANIQUE, Caroline, 48, 46
2016, FEMME, BLANCHE NON HISPANIQUE, Maria, 47, 47
2016, FEMME, BLANCHE NON HISPANIQUE, Shaindy, 47, 47
2016, FEMME, BLANCHE NON HISPANIQUE, Talia, 47, 47
2016, FEMME, BLANCHE NON HISPANIQUE, Devorah, 46, 48
2016, FEMME, BLANCHE NON HISPANIQUE, Ruby, 46, 48
2016, FEMME, BLANCHE NON HISPANIQUE, Nora, 46, 48
2016, FEMME, BLANCHE NON HISPANIQUE, Lila, 45, 49
2016, FEMME, BLANCHE NON HISPANIQUE, Chany, 45, 49
2016, FEMME, BLANCHE NON HISPANIQUE, Fiona, 44,50
2016, FEMME, BLANCHE NON HISPANIQUE, Lucy, 44,50
2016, FEMME, BLANCHE NON HISPANIQUE, Joséphine, 44,50
2016, FEMME, BLANCHE NON HISPANIQUE, Rebecca, 43, 51
2016, FEMME, BLANCHE NON HISPANIQUE, Natalie, 43, 51
2016, FEMME, BLANCHE NON HISPANIQUE, Amina, 42,52
2016, FEMME, BLANCHE NON HISPANIQUE, Samantha, 41, 53
2016, FEMME, BLANCHE NON HISPANIQUE, Sadie, 41, 53
2016, FEMME, BLANCHE NON HISPANIQUE, Sloane, 41, 53
2016, FEMME, BLANCHE NON HISPANIQUE, Scarlett, 41, 53
2016, FEMME, BLANCHE NON HISPANIQUE, Liliana, 40, 54
2016, FEMME, BLANCHE NON HISPANIQUE, Clara, 40, 54
2016, FEMME, BLANCHE NON HISPANIQUE, Eliana, 40, 54
2016, FEMME, BLANCHE NON HISPANIQUE, Gianna, 40, 54
2016, FEMME, BLANCHE NON HISPANIQUE, Juliette, 39, 55
2016, FEMME, BLANCHE NON HISPANIQUE, Dina, 39, 55
2016, FEMME, BLANCHE NON HISPANIQUE, Isabelle, 39, 55
2016, FEMME, BLANCHE NON HISPANIQUE, Chava, 38, 56
2016, FEMME, BLANCHE NON HISPANIQUE, Perle, 38, 56
2016, FEMME, BLANCHE NON HISPANIQUE, Angelina, 38, 56
2016, FEMME, BLANCHE NON HISPANIQUE, Yocheved, 38, 56
2016, FEMME, BLANCHE NON HISPANIQUE, Ariana, 37, 57
2016, FEMME, BLANCHE NON HISPANIQUE, Lillian, 37, 57
2016, FEMME, BLANCHE NON HISPANIQUE, Katherine, 37, 57
2016, FEMME, BLANCHE NON HISPANIQUE, Nina, 37, 57
2016, FEMME, BLANCHE NON HISPANIQUE, Audrey, 36, 58
2016, FEMME, BLANCHE NON HISPANIQUE, Alexa, 36,58
2016, FEMME, BLANCHE NON HISPANIQUE, Noa, 36, 58
2016, FEMME, BLANCHE NON HISPANIQUE, Nicole, 35, 59
2016, FEMME, BLANCHE NON HISPANIQUE, Aria, 35, 59
2016, FEMME, BLANCHE NON HISPANIQUE, Hazel, 35, 59
2016, FEMME, BLANCHE NON HISPANIQUE, Vivienne, 34, 60
2016, FEMME, BLANCHE NON HISPANIQUE, Isla, 34, 60
2016, FEMME, BLANCHE NON HISPANIQUE, Blima, 34, 60
2016, FEMME, BLANCHE NON HISPANIQUE, Isabel, 33, 61
2016, FEMME, BLANCHE NON HISPANIQUE, Juliet, 33, 61
2016, FEMME, BLANCHE NON HISPANIQUE, Adèle, 32, 62
2016, FEMME, BLANCHE NON HISPANIQUE, Esty, 32, 62
2016, FEMME, BLANCHE NON HISPANIQUE, Lucia, 32, 62
2016, FEMME, BLANCHE NON HISPANIQUE, Libby, 32, 62
2016, FEMME, BLANCHE NON HISPANIQUE, Elle, 32, 62
2016, FEMME, BLANCHE NON HISPANIQUE, Adeline, 31, 63
2016, FEMME, BLANCHE NON HISPANIQUE, Molly, 31, 63
2016, FEMME, BLANCHE NON HISPANIQUE, Hailey, 31, 63
2016, FEMME, BLANCHE NON HISPANIQUE, Nechama, 31,63
2016, FEMME, BLANCHE NON HISPANIQUE, Vivian, 30, 64
2016, FEMME, BLANCHE NON HISPANIQUE, Kayla, 30, 64
2016, FEMME, BLANCHE NON HISPANIQUE, Michelle, 29, 65
2016, FEMME, BLANCHE NON HISPANIQUE, Anastasia, 29, 65
2016, FEMME, BLANCHE NON HISPANIQUE, Quinn, 29,65
2016, FEMME, BLANCHE NON HISPANIQUE, Goldy, 29, 65
2016, FEMME, BLANCHE NON HISPANIQUE, Rochel, 29, 65
2016, FEMME, BLANCHE NON HISPANIQUE, Frances, 29,65
2016, FEMME, BLANCHE NON HISPANIQUE, Maeve, 28, 66
2016, FEMME, BLANCHE NON HISPANIQUE, Francesca, 28, 66
2016, FEMME, BLANCHE NON HISPANIQUE, Shoshana, 28,66
2016, FEMME, BLANCHE NON HISPANIQUE, Willa, 28, 66
2016, FEMME, BLANCHE NON HISPANIQUE, Juliana, 28, 66
2016, FEMME, BLANCHE NON HISPANIQUE, Margaret, 27, 67
2016, FEMME, BLANCHE NON HISPANIQUE, Annabelle, 27, 67
2016, FEMME, BLANCHE NON HISPANIQUE, Addison, 27,67
2016, FEMME, BLANCHE NON HISPANIQUE, Gemma, 27, 67
2016, FEMME, BLANCHE NON HISPANIQUE, Fraidy, 27, 67
2016, FEMME, BLANCHE NON HISPANIQUE, Sury, 27,67
2016, FEMME, BLANCHE NON HISPANIQUE, Madelyn, 26, 68
2016, FEMME, BLANCHE NON HISPANIQUE, Lyla, 26, 68
2016, FEMME, BLANCHE NON HISPANIQUE, Cora, 26, 68
2016, FEMME, BLANCHE NON HISPANIQUE, Giuliana, 25, 69
2016, FEMME, BLANCHE NON HISPANIQUE, Jane, 25, 69
2016, FEMME, BLANCHE NON HISPANIQUE, Savannah, 25, 69
2016, FEMME, BLANCHE NON HISPANIQUE, 25 juin 1969
2016, FEMME, BLANCHE NON HISPANIQUE, Hindy, 25, 69
2016, FEMME, BLANCHE NON HISPANIQUE, Sydney, 25, 69
2016, FEMME, BLANCHE NON HISPANIQUE, Natalia, 25, 69
2016, FEMME, BLANCHE NON HISPANIQUE, Yides, 25, 69
2016, FEMME, BLANCHE NON HISPANIQUE, Eloise, 24,70
2016, FEMME, BLANCHE NON HISPANIQUE, Bracha, 24,70
